"Run","Run ID","metric","step","timestamp","value"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","147","1784694024420","0.61168"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","148","1784694261139","0.59338"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","149","1784694497584","0.59349"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","150","1784694733998","0.58149"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","151","1784694971399","0.60534"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","152","1784695208111","0.5862"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","153","1784695444304","0.57006"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","154","1784695681046","0.60595"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","155","1784695918566","0.5705"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","156","1784696154363","0.56862"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","157","1784696391837","0.60175"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","158","1784696629458","0.61485"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","159","1784696865362","0.5907"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","160","1784697102191","0.58425"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","161","1784697339267","0.58237"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","162","1784697575403","0.58637"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","163","1784697810910","0.76193"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","164","1784698047656","0.78449"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","165","1784698284498","0.59522"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","166","1784698519496","0.57605"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","167","1784698756393","0.75038"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","168","1784698993837","0.75359"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","169","1784699229372","0.76557"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","170","1784699466090","0.75865"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","171","1784699702977","0.78094"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","172","1784699938340","0.73153"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","173","1784700175539","0.75"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","174","1784700411147","0.75426"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","175","1784700647230","0.74611"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","176","1784700884233","0.73355"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","177","1784701120734","0.73186"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","178","1784701356635","0.57891"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","179","1784701593063","0.77937"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","180","1784701830294","0.7456"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","181","1784702066056","0.59983"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","182","1784702302013","0.74007"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","183","1784702538731","0.73503"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","184","1784702773647","0.58205"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","185","1784703009359","0.60014"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","186","1784703244510","0.58171"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","187","1784703479518","0.58644"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","188","1784703714801","0.58667"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","189","1784703951935","0.5892"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","190","1784704187467","0.58687"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","191","1784704422877","0.58255"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","192","1784704658755","0.58951"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","193","1784704894959","0.59323"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","194","1784705130065","0.58949"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","195","1784705362274","0.59421"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","196","1784705596117","0.59064"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","197","1784705830597","0.5897"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","198","1784706063022","0.59059"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","199","1784706297108","0.59331"
"yolo26m_1024_stage2_baseline","63356a6890364538a0dad4c12bc2c43f","metrics/precisionM","200","1784706315960","0.5919716258678811"
